CARDHOLDER_ID,y_hat
218,12708.500311305093
10715,3176.105717749338
2238,-1010.1702219928547
17507,7234.029535148302
3201,269.49587152079266
386,6249.35287236192
23931,-490.03459883407186
13256,1784.191264528878
12434,4918.711463424685
13523,900.3392518159721
15648,7736.674986330037
22904,3933.6466751393277
17728,27804.430591100976
29888,-214.28864885542498
13684,9075.107224306958
10995,2000.9373616838852
12419,-956.9318409741122
12049,4972.036786009185
15340,7894.034816099331
20260,7980.252077146233
29940,4990.827274219142
18312,5544.358320590814
1730,6533.086883039881
7024,2565.0130209193776
18687,1808.4210726619851
21638,6322.215148283148
23477,1826.9879292608289
873,1132.19642494941
21180,-620.2084457679557
28862,393.46034527204074
18753,8242.414089146127
26832,479.2875057642384
21846,7615.903074994323
25459,13319.60378223409
2905,12.410984429516247
4900,2280.319213450372
898,3668.0898507141187
22295,5694.124967624284
21450,-1932.341929752492
4685,7646.2306039285595
26478,4522.914085184654
11729,12181.406091711711
9103,6034.476841612626
5963,15264.464543078342
14156,6713.125071242799
8786,8570.159715105945
17144,5549.334723222846
22633,11056.132634838928
21352,5243.933757516333
4966,1290.0200692947699
13961,7001.291962962867
21515,11428.793510983438
12636,26258.105965314888
11642,-2103.6032849018234
29907,-731.1700973073043
2642,412.11320231996115
5605,6582.2922241522665
28118,212.9129434470492
11902,6008.778402142694
24846,2132.439896325514
9171,5655.676506099684
7519,10234.927332411615
3919,1179.8073692006105
16007,8451.699527786386
14523,4301.650803118898
5982,1021.3395635510483
4924,15588.361683247347
7151,1542.9953867464578
24974,-496.4478312165461
163,1604.083917444365
20393,-2342.3387570030277
11397,4455.481651650253
1099,2554.333273321788
25089,-9012.607526196121
19925,-14912.435664828063
2028,12068.876494821283
12254,3483.522639706322
23227,2346.333143851724
13066,310.0735509370661
24168,3140.9186520867247
1484,2777.208388824278
29747,4565.4986602852605
26380,9178.918524623827
22815,7741.28241109175
22861,3873.8826377056967
2892,-1456.3130979714824
1396,1073.0967113561508
9240,1279.3485567127577
27969,690.7245657373592
1336,10089.71265495028
23215,1805.6955204126675
19665,4488.74200980999
9425,5366.868248070794
11252,2555.2458537130574
7739,7706.927584263805
336,-978.0020513809081
663,12713.486978207651
24379,5336.8464605546105
6963,19702.390066799817
17669,3858.2996094071614
16082,2662.209693056459
3176,3682.9143887254477
6675,5086.778614727882
5244,8033.724793193451
4409,5718.807381521697
24512,-27517.56911995376
26625,-819.8367280251041
11261,585.283274018349
23946,-3154.0928843446186
6633,-620.3569553728657
10465,4556.729118121546
27822,9686.974282905569
18256,13188.42566558605
26517,13474.772786951833
17731,6948.997981035996
14639,364.0179020933815
5795,2379.4669616903498
29136,813.1271710788474
3240,3306.240176020185
24737,-361.3010512753476
9206,1606.8174863951367
18707,5989.911885687021
3118,1660.2961029397397
1037,10185.85672337504
10054,12331.889515474377
8222,43226.85108291727
23434,-11.114801227827684
1974,5956.422272499534
13604,1303.484886593835
1574,5927.911907078764
29778,5523.61462943177
23830,11315.703908383473
1474,4689.984047622044
4776,-26859.96288229144
14188,6042.510631623825
18757,3270.3852376412515
21058,9854.673698417268
3829,3559.7095764808582
25893,-1314.6440682513767
29481,3813.2751084106967
21490,4934.507259706522
23349,784.5803556963915
23457,9113.914893464509
26012,6168.022560502637
16877,680.2087415302262
17752,1182.1725583282073
20664,-4997.858490058041
25763,5449.354280603968
22931,1830.3638089398214
27248,-2646.161130001257
11699,5323.456773250766
21986,-3848.9562269675603
24069,861.9734496588358
12678,2246.1740766363437
7995,5386.128218224258
1056,-1533.1524113572164
24832,193.74141115061366
28268,1867.2171781770214
9623,1307.8923792983699
10085,11780.609718309197
13514,6699.967562681533
6927,1682.0856179199332
17502,8942.559623360887
25129,-1406.71473515759
10140,836.3638299207266
113,4179.629979239586
13696,452.50375721743126
16385,730.2930097198803
2055,4346.606969617548
26682,-998.4769122470757
9051,-8465.963847438336
11953,6999.727697456314
18747,11821.835359012455
5734,844.6741637204802
21856,-16.630318071880993
11427,8886.135066154522
24751,17683.095258346013
16277,2071.6231420550935
1375,2795.9137250197323
15515,12826.169462656586
22559,5093.914294416387
25030,6443.0899569705325
14105,-338.89714014152514
15083,6291.9748701854605
15055,853.1861480300761
7009,6680.819440052117
12906,6453.695786373807
8537,3610.719710444392
3452,2915.3019896274614
4066,-5262.680587348754
20351,3616.2061596647113
22845,-7334.4014613125055
11641,3146.044943513031
16482,12979.260019460802
18480,-2224.2668779049295
2834,5597.986284231185
27660,-1632.0529033102625
6698,5330.73907433763
29602,3179.167848435693
16958,13483.23079573874
21205,453.47272452815787
232,3106.072628478115
27293,1731.0847595672526
9254,11442.391454298953
11491,1620.042900819631
9659,-397.63758830804227
24892,1228.6329765619098
18221,16004.213970424616
13570,1837.358191927013
14797,2943.100232035366
28544,-1429.3510341037877
16551,4592.673171382692
14426,1081.8884862330692
25700,4457.88879486495
8828,77.21148602071162
14893,1005.5538895956574
24696,6076.889404768563
9138,1776.5393727597025
15950,7804.097308918401
14507,-636.6578461975273
22852,6180.644857461122
10621,11298.834662160212
23511,7854.426936869035
1263,2912.7586444393232
24401,5647.087978334237
2747,5726.228789215245
11566,-930.9863631122034
29808,11048.034735845538
23852,-2259.251762081371
16071,333.9114895127427
3109,13529.769733102368
8149,1344.6998364235328
27866,4075.6611338057787
22941,-891.8952249908752
14465,4449.714773654692
12402,19954.60254273029
10081,1567.0212939540838
15943,12766.207226912744
2451,55.425811433548006
25491,3902.7183514316494
15753,620.7628442640159
2928,3939.158447743133
25647,8508.866529944133
6537,1285.154373362287
2061,9120.56372860637
23592,327.9905420418968
16450,6190.219772233149
27613,1606.2786365595198
4438,11967.577773800096
8264,1503.1063918728673
24870,-4.325090570180237
12812,346.31867389052195
12385,10755.393984905362
29041,9924.966702168322
11530,4321.8015064482315
3844,3240.5582987806847
12275,5036.720730320836
20864,3733.312305568424
14695,-194.85810390566985
19026,23404.741670268286
24882,-1651.053096239209
13382,-1506.4206598501473
23452,948.4822373240736
25568,1446.159099146345
28152,15420.878333752617
6445,5841.745506631864
27430,4110.2262030875245
8869,6237.792351960115
7887,-125.51323224423822
15127,6027.03729067246
10206,14.830810493252102
28209,6091.7709347594655
29726,-7879.111795965893
669,5712.106965633166
15990,6121.6780202550035
23438,453.708427327128
13187,-885.6585252210411
24088,-1491.9478632565592
5636,554.9446803307462
10653,-1043.4610926040823
15035,6911.062600884436
11633,6993.673656968498
901,4535.421434615426
21655,7162.493332911794
25303,4056.6497759324575
2242,1015.8400830395051
14638,2495.9137922627274
14422,1052.8806993433698
20137,1029.718509920664
25645,15559.833340904808
14942,5282.614500748499
5105,970.4049406835334
967,25322.942578325863
14948,6101.918491207278
29831,6542.134019773497
10356,17.14880832715471
24567,3647.248673395556
3553,13868.674974795342
20673,4639.650208781553
8044,3750.7555262841074
23393,9392.647426896705
7999,1378.4159669501482
27234,-1160.0862026255968
9528,10461.040513361133
14185,10525.654982441427
23892,6434.307260653781
9587,10756.410841627616
28063,1877.7099184527374
24141,27953.893385124487
28361,8908.21758898825
19579,1147.9755947138644
187,2374.558390770128
23113,-4884.0481420763135
3216,2445.960469183658
26342,13353.833011653247
29444,6737.46916940532
16294,20928.00213586975
7484,5856.710868030135
26856,10403.063023651895
23412,-8892.64535833273
19069,-735.3390329031986
29024,6025.9164533748935
23046,1307.3295827327888
23974,-2844.634657520655
29371,5982.770587103045
23240,26108.292382194926
1503,613.8856938440292
876,7635.423232791225
22494,3506.9944713662308
5483,7689.3057418982025
15382,4947.719733307349
675,-168.19729470184802
15228,4505.4092063847975
15334,2623.7234484174496
21165,6827.315707230779
12349,5506.697770339077
5424,1519.6336392543403
10303,2156.5861213115745
4476,-4318.9390514680235
28425,12324.498612315676
5878,6723.9348079485735
17978,3904.335427306778
21063,1567.4478031303875
8506,627.2750304267163
12990,6235.436866782273
1615,3474.010696920001
4991,5462.522658398417
3391,4282.301340289023
23861,10198.21416568893
3507,-3099.824189106053
27354,14855.539342650607
20977,949.4081890318837
29974,4874.044940047166
10046,1958.5780336325129
6175,-1383.011804578195
29458,2260.071183237242
11596,-87.43503747280238
15331,4577.755680128433
28163,1320.2151998963186
18450,6288.794426020855
27265,-34.919928402479854
27073,12923.97330946331
3633,2133.454830049927
16481,7449.520457667439
14637,8551.42159520032
948,657.3856034440603
6,3855.3766864125378
26661,6221.861461219569
21292,2686.0844357830224
22264,4973.126958512941
22747,6923.069467085115
28140,-3499.4770058706285
26657,-8287.915553455305
52,2576.229842408365
24398,1460.8727417411524
6491,7789.941336711077
15666,4710.094742826584
1830,-2863.160135865887
19633,8443.26356798742
14524,27017.710866925478
17667,1734.4180070394546
25864,2772.2804707687515
10238,3440.439677692731
27862,-1155.8497637516116
2869,3754.5608659579707
19903,2151.707224564723
25570,3249.426186356489
2738,634.9618469061536
4578,208.07094601156723
14012,2990.077901396794
19932,6147.554348201289
15525,5545.563670150779
3825,1098.5536515544275
5365,5150.662169755424
12794,5507.71716964181
174,6462.559503719049
27532,-908.6793917021241
2325,741.3553948069768
11078,1462.5990663314756
16556,1123.4910207791786
17758,2758.69040624788
19308,-9128.508412845798
11258,2756.570434252412
27164,-5138.950649290326
16834,4923.883202761455
20995,2593.977612932342
8992,20.02346655951851
15180,3295.39834747302
11023,15896.538309718077
3632,25541.884088370825
5443,4493.306362980476
2326,5200.425208279807
14119,8860.640381230161
16174,4507.513437314426
1577,9093.205046911893
28286,4279.622039493257
25388,4373.0528270355335
29248,-2705.264469128337
25981,3188.4116494975983
20095,3077.3020555311246
7899,1520.2311785592522
17537,5126.667957099986
12989,1391.4037360160814
27311,885.4612723949292
26718,1800.782743502506
152,1.267196288303694
6551,10000.443819575705
3746,6635.974960701442
17033,5988.774362814017
22413,3899.2172230365495
5512,1200.088072850296
16447,2006.6077804872573
13612,7696.245386957466
18861,23216.001349036014
29193,1802.782796667148
12755,4156.21440716868
26652,11756.28649510477
29377,-2318.2839106234637
2244,9519.71831257499
149,4797.132861594799
1722,12288.600401115871
13599,-5091.368088999039
16150,5651.771413895007
27149,6149.751570892939
26054,5606.992939860611
3161,1575.3608515194333
5873,826.9576452809777
1799,14799.285906051822
28480,5358.370736257881
4044,9558.361334900834
24218,5625.435075619721
1104,-690.3469523592394
1646,184.88409566449764
10795,-143.50631628585006
584,2501.0712831736705
4325,6516.335532549598
28153,388.79300513184035
9266,4977.21233158663
17325,-2946.371232223027
16412,-714.6379721714334
22279,1892.863517370965
5280,8554.129790908013
29850,4550.083854966246
28348,7129.3107761529955
16369,-1582.8130597665563
6082,996.0015904518411
5282,7516.966409884562
28345,11825.809064789373
21914,951.3220401011756
22357,2292.5046786320277
6327,4559.585007932432
18474,8935.902605967733
6933,1271.122664392025
10058,6447.134542920634
6604,2641.80094062973
10921,389.597591113356
12149,2846.763804746661
6458,4679.889857627861
26445,-15582.610601417913
15061,9103.01260348757
3530,4428.92229275066
23542,-3659.038155836342
5765,5662.607509096294
3967,-7955.918731583863
26197,-11489.554678012906
23750,3414.2334452549253
23374,102.5613369808857
21050,13955.896055877343
9102,1268.6854370893868
5613,1072.8851518101703
15153,7859.35090878285
14075,4706.296460058966
28706,1641.026422687069
2879,463.8318566261303
28431,2391.486050671469
16835,-2782.094704417286
26304,399.5959152528262
7393,4662.583806482668
14031,-7544.341946463266
26041,1005.1388176225837
18358,14558.766660159536
12738,-1393.8601437308857
22546,908.7827140744027
27189,5014.536031339879
25809,7764.12964659379
18820,1831.461753517718
27604,1313.7611969629484
27964,11439.440711914629
13540,4711.175746004621
5545,5216.815643457803
3127,5081.741301598688
11177,4390.5958849087465
433,660.0143498900968
20250,10370.109941173894
27391,-4786.461650892479
22440,-16675.009889506597
15668,1148.488122902351
20063,6855.663238224972
5524,1616.732363762037
13843,1776.5393727597025
20391,8021.128988091428
19202,5855.473625900817
28353,12373.082224097348
1324,4885.925895111541
7800,6309.804223221761
8298,8178.463071807833
21794,-1663.6259902352936
5209,6712.2945230884
4566,2064.837059845557
18305,-3126.733520204892
10812,2747.5738146772924
4368,-508.8963032588399
8240,5547.355896032699
12064,9077.521346886759
21336,-6783.870495990375
4282,4497.471924278878
9170,-2463.726784873839
2562,1553.3835509128126
1091,5695.856000310516
14809,5620.7440885247215
27290,1206.286454093543
12760,3239.739136447181
18401,-463.2575741550427
15589,-4976.5803582237895
4102,5040.323457299071
15403,278.4510615882741
25346,4962.03420867241
28965,-1252.3213221548863
18767,11414.481588073475
17193,-1667.6105108041934
14690,2082.5160396300353
25892,4234.185165859299
22525,7156.592399207262
20620,735.834974165319
8058,1852.3458739853509
5257,8122.036480291428
13018,7700.340040227857
22863,5327.493541828553
26120,899.5314269355156
12903,4406.545461728143
29936,23009.99542118419
10317,22660.961778369863
19144,8879.04068570155
16193,770.9057638457068
22273,23144.82355991127
9197,14051.698948008698
11093,2072.7778317251723
2735,4052.6199448776224
2526,2302.217283025367
9089,21303.404136875673
4070,6943.5210147934085
22190,3631.1505146600452
19237,8083.875471975654
23688,-166.4842017222595
16779,-7725.2439355822735
8423,41192.03819203822
501,1565.4828318925206
889,4304.03419656967
15672,-3157.545433706074
1909,2374.145254869021
4414,192.48092427589427
1000,525.3775336975557
24291,4430.685679387993
1955,2259.7558406543035
29204,18094.106452273998
8352,3252.815214169495
22058,13251.870477678627
12939,11313.538011066374
14239,12047.351945042245
24223,737.6348460807574
20825,9771.011421974024
12446,-3380.321869502481
29769,4308.987844329689
26418,857.6244851113534
7921,7778.512185067491
23846,11943.103807875052
20080,2412.0970540112553
12341,9025.329747758467
7843,3485.416558696196
27168,801.0704987327968
28477,24964.892728059625
23715,474.23545446835806
19736,11864.836085566296
15444,-58.66287908433378
14744,-1093.8151233876515
23462,1479.8318609506255
2692,1530.1372758420644
13839,16834.62974716211
14575,10276.668290112475
7311,3106.0993793762373
28639,10412.460866283123
16194,861.1833252270694
7766,1772.2700658168544
428,2656.585990110653
24065,5292.516688959551
13482,501.88385161486826
17659,6461.860614018879
2859,5468.112625815205
2856,5879.607501262778
4589,3270.6332138236085
11779,8112.929258027119
2984,-687.7613086652841
10626,4157.112935895975
22848,746.4856309360582
6968,5217.416592087426
2577,581.0255941281182
8514,2478.9718553950884
24010,1859.1534933658954
9943,2162.9235937203007
22426,6479.266889639648
17841,5060.218426741679
13974,1863.1443880528655
28612,5311.717182699442
9602,4025.333202145593
101,17638.675355027754
14175,3555.00311327171
16356,133.31443877772153
25806,4299.547101537848
3095,7415.981365069549
1214,18050.082586453056
21853,5428.207656563543
16399,4280.244385110352
12108,-976.5677785798093
4126,9326.884343893087
9225,1583.8135309163667
28101,7803.761320798483
20712,14815.99969586872
16496,4374.603850876863
558,2865.4838698743865
12977,15359.078512140675
25082,9173.239656747146
26981,-5398.463121371531
10298,4339.05647338751
918,1375.1405955650741
21202,16104.066142878706
29459,12246.67232552495
18276,757.3482376671195
22540,8246.575996057223
26266,-8317.219811374094
23789,3752.7851235618573
20532,11525.846183092392
13816,-1302.1065821377629
13278,-422.6037129837946
23582,16461.986468782805
25606,2235.0815637392448
15376,5251.483263442965
3040,5076.859720566756
20723,4136.307554725901
29302,2057.116801396283
7841,2370.708886858594
23192,607.926860251783
13180,11666.136198993336
19082,10234.515961630195
21610,5268.430157151211
7333,649.1554828285996
2213,2187.865050981293
19920,369.7036498838047
20834,13078.936199079211
6993,9774.645023442079
13424,1622.8404918805802
26756,2436.68429571397
16902,-4237.994710289126
11066,8536.665835761924
14836,14672.305410603067
29332,6696.3347122113555
21944,4312.975774118191
8760,1082.018883040593
5955,4791.026518678036
7681,2897.845225461156
22557,3623.459239381117
14650,3537.390179074416
3321,4165.736831047334
8334,1772.0678402294802
16415,-859.4137824926929
27320,-1007.0267450642991
13471,-15807.548999684463
17395,5574.450199472238
27369,5207.326037091629
11364,5046.270143672758
23110,6274.966066117846
16420,4414.607445771107
12308,1576.9082492911216
3100,7429.389263499279
28556,10049.86617799522
7716,-886.5162353367759
4757,1203.8269690059458
12334,2335.5070695039435
24344,14340.85142806807
958,3649.1037404615336
18943,6960.0784915891545
12656,6602.632757914718
5794,-2129.7601958781247
5472,-3640.116975262265
15130,2199.9004050859853
26994,-1873.1444313524958
28728,13353.45599799396
24945,12541.880125800983
11174,7831.998324542028
11200,-4054.5847831701326
14464,10629.50086901351
4622,9149.453692966252
14791,1611.0385703907536
1940,3170.7405569150055
17548,832.1568766533444
2287,6265.388334879719
4667,-4156.510791311746
8166,-2536.426305724785
26393,-971.4962611597734
4101,4270.405432316062
29040,3871.268689515515
26808,4687.444057730841
19201,-175.80512050897232
18213,5608.5986349299965
9305,2427.9940915069787
8938,7646.9484150752305
520,-5143.956305062735
8275,663.2192930800338
19112,8970.169630520764
25510,7412.466883857396
24382,1984.430850006094
22268,22268.003546917982
17392,1839.4346414551496
13148,2323.444928867543
12133,581.9004605481764
10380,501.718109351197
26607,7806.328090515983
22213,3801.9907849404226
24557,4118.238000480207
18989,191.45490421134355
6285,7432.981860345977
11273,27876.05098041743
364,3284.9797149921756
15691,10385.981299099825
27459,17606.708034155363
29202,4467.629731257788
18624,901.7754622211003
21386,3048.1939828479613
9022,8999.295031641712
11472,-5571.624403577875
554,12220.31952895245
23341,2323.999151046033
16184,3093.3441742998752
19817,1047.3150617726365
17873,4633.983555625862
27113,5658.724493655034
1714,7997.524491150443
13578,1589.2430451813163
24150,7113.731558889031
13630,2494.7341524836834
2708,-1278.824827569841
8210,6317.702556886174
2023,3202.5258812228703
23791,9943.052047564048
9934,5622.230928490235
29964,5180.443592747975
961,7053.385519539606
