CARDHOLDER_ID,y_hat
1220,0
27668,1
25443,1
8237,0
12326,0
4897,1
4463,0
13255,0
4109,0
27971,0
9999,0
5028,0
29132,0
19841,0
29133,0
4037,0
25748,0
28127,0
16105,0
22718,0
9818,0
10825,0
432,0
17498,0
529,0
5123,0
7500,0
10439,0
23583,0
11893,0
20645,0
20134,0
12259,0
21677,0
29212,0
19394,0
28566,0
16886,0
21148,0
25681,0
22361,0
9025,1
9997,0
28260,0
5370,0
3993,0
13685,0
5940,0
29678,0
26119,0
26918,0
23967,0
23875,0
6625,0
23798,0
21192,0
11328,0
15728,0
22308,0
19871,0
9628,0
1689,1
20535,0
4366,0
27084,0
17839,0
17614,0
17232,0
15773,0
25312,1
9470,0
19731,0
3295,0
16904,0
25045,0
6166,0
6307,0
17555,0
22219,0
16254,0
263,1
26434,0
18398,1
9649,1
7093,0
21869,0
7048,0
14616,0
21373,1
4348,0
7025,1
25185,0
17615,0
12187,0
4470,0
18625,0
8855,0
28999,0
7411,0
22123,1
28012,0
23919,0
18867,0
10250,1
15358,0
12095,0
8315,0
2899,0
14995,0
20490,0
6269,1
16690,0
22524,0
14362,0
17185,0
16414,0
24380,0
22210,0
2009,0
8531,0
6463,0
18105,0
18129,0
15559,0
19046,0
18144,0
22173,0
3268,1
25464,0
5264,0
16831,0
17119,0
17107,0
17968,0
2540,0
12410,0
1226,1
25856,0
15663,0
3003,0
28089,0
6777,0
8171,0
8370,0
18907,0
12356,0
3599,0
16729,0
9541,1
24609,0
23034,0
1727,0
14196,0
9509,0
10638,0
14586,0
317,0
29430,0
29637,0
25627,0
10917,0
21680,0
7967,0
26684,0
19821,0
27889,0
23725,0
12129,0
855,0
15829,0
23531,0
25929,0
11905,0
28656,0
17855,0
7110,0
24499,0
20859,0
3133,0
25132,0
301,0
13403,0
12181,0
23780,0
767,0
27353,0
12191,0
13365,0
20694,0
7826,0
1699,0
27720,0
24154,0
3731,0
22217,0
19728,0
17778,0
697,0
4563,0
5600,0
15941,0
24477,0
1095,0
22404,0
27607,0
18140,0
9069,1
26951,0
23503,0
3941,0
15699,0
28134,0
23421,0
20957,1
25375,0
16016,0
5740,0
4602,0
17722,0
5726,0
24481,0
3937,0
1564,0
20889,0
19709,0
9430,0
1363,0
18750,0
2954,0
8814,0
19576,0
2614,0
12243,0
3745,0
7483,0
4941,0
1755,0
20808,0
21091,0
18329,0
20717,0
25862,0
10103,0
363,0
23495,0
6346,0
6302,0
4592,0
15188,0
4581,0
15733,0
6567,0
3880,1
10354,0
23238,0
8594,0
29786,0
8219,0
16291,0
26849,0
14922,0
29182,0
6632,0
26374,0
11295,0
28695,0
14218,1
3899,1
24221,0
12390,0
22197,0
28409,0
22634,0
20467,0
17726,0
6220,0
18065,0
19396,0
879,0
29651,0
21749,0
6164,0
7461,0
20207,0
9983,0
4211,0
15450,0
1947,0
2269,0
27798,0
25390,0
2277,0
22715,0
10272,1
3936,0
22130,0
20315,0
26101,0
3190,0
17584,1
1873,0
8355,0
19624,0
10815,0
26298,0
8091,0
20253,0
10591,1
1219,0
26209,1
13337,0
10873,0
8917,0
13622,0
13580,0
16511,0
3882,0
4386,0
23474,0
1641,0
8457,0
2808,0
3323,0
27074,0
13929,0
22548,0
22642,0
17310,0
2011,0
23066,0
18898,0
12383,0
11962,0
26078,0
24264,1
1988,0
29798,0
27011,0
29056,0
28193,0
16991,0
28603,0
7713,0
10425,0
5182,1
2365,0
12073,0
10972,0
21835,0
29881,0
6393,1
16957,1
24329,0
2257,0
20058,0
8271,0
9521,0
21902,0
4267,0
20906,0
20108,0
303,0
28322,1
14971,0
29712,0
12151,0
5451,0
21155,1
12121,0
3356,0
22724,0
5355,0
23933,0
18024,0
6955,1
24646,0
14321,0
16346,0
23405,0
14961,0
20983,0
11635,0
15144,0
17239,0
6216,0
4486,0
11238,0
28835,0
26470,1
10163,0
23506,0
4873,0
24066,0
28613,0
28515,0
24423,0
3424,0
9368,0
22656,0
8175,0
27254,0
3388,0
26178,0
19768,0
14164,0
11412,0
15413,0
12751,0
18200,0
26959,0
7301,0
14517,0
23453,0
10627,0
7978,0
12400,0
29991,0
19100,0
22937,0
21806,0
2965,0
19183,0
28054,0
6684,0
1510,0
18923,0
7304,0
20369,1
5656,0
2573,0
25271,0
22993,0
26948,0
28628,1
4877,0
21818,1
11923,0
11434,0
20251,0
4529,0
27434,0
14130,0
11228,0
12729,0
3669,0
24385,0
20296,0
6840,0
25043,0
20433,0
3918,0
3969,1
880,1
122,0
23519,0
20255,0
17792,0
17302,0
2206,0
3108,1
8728,0
10806,0
6735,1
9453,0
9658,0
5091,0
17910,0
18280,0
8413,0
28021,0
27695,0
10506,0
20551,0
4772,0
797,0
20116,0
29340,0
13189,0
23205,0
20104,0
18862,0
8436,0
2596,0
19657,0
27167,0
23497,0
4512,0
3726,0
19610,0
4663,1
15393,0
20016,0
17045,0
6566,1
7017,0
24024,0
15919,0
6260,0
5192,0
4511,0
17102,0
4982,0
15544,0
27252,0
24749,0
10641,0
21021,0
25747,1
27934,0
24444,1
29101,0
4177,0
2593,0
1040,0
10771,0
19079,0
25632,0
20038,0
3943,0
10951,0
23724,0
7231,1
13773,0
14597,0
533,0
16443,1
6971,0
25290,0
5465,0
5599,0
13552,0
1673,1
20070,0
23411,0
24492,0
24402,1
10688,0
11836,0
20486,0
17040,0
23230,0
19076,0
9247,0
19896,0
9862,0
15396,0
3923,0
21796,0
23995,0
29541,1
2736,0
11166,0
196,0
20487,0
2885,0
21070,0
13623,0
12440,0
12252,0
8173,0
1100,0
752,0
18432,0
13069,0
8599,0
2204,0
7096,0
26636,0
12923,0
6504,0
11811,0
2452,0
19684,0
9531,0
25764,0
16055,0
12196,0
23793,0
20497,0
11367,0
3448,0
25804,0
2825,0
8426,0
14354,0
9437,0
3342,0
18225,0
24476,0
17857,1
23977,0
21616,0
10455,0
12830,0
23654,0
11695,0
14924,0
16146,0
4747,0
14269,0
13478,0
16470,0
17407,0
22133,1
6606,0
24033,0
24569,0
20921,0
17215,0
23581,0
15407,0
27743,0
27582,0
5223,0
15694,0
24266,0
15208,1
19714,0
20431,0
3114,0
4561,0
15752,0
2442,0
2728,0
18393,0
11819,0
24840,0
9361,0
28308,0
10015,0
12935,1
29777,0
23937,0
1123,0
6077,0
8845,0
8919,0
19231,0
27282,0
18231,0
5237,0
13808,0
438,0
2153,0
11880,0
24342,0
25559,0
19687,0
21911,0
3271,0
13548,1
27513,0
12708,0
2676,0
8848,0
7490,0
17113,0
9911,0
15896,0
23998,0
7783,0
16843,0
8495,0
1975,0
19965,0
19089,0
20357,0
28678,0
11318,0
13367,0
8597,0
13138,0
305,0
3138,0
6585,0
13457,0
15518,0
2915,0
27922,0
29356,0
22082,0
28720,0
23697,0
5352,0
21508,0
24647,1
12174,0
24606,0
16745,0
7215,0
12889,0
7386,0
28105,0
17222,0
20567,0
10451,0
5575,0
3050,0
14069,0
28614,0
6312,0
13872,1
17877,0
28489,1
25996,0
7468,0
2631,0
7715,0
25600,0
2993,0
22384,0
15901,0
23099,0
2863,0
25716,0
17419,1
10346,0
13819,0
671,0
25858,0
25498,0
14901,0
10131,0
21377,0
23736,1
22859,0
6035,0
14550,1
4700,0
14939,0
22296,0
624,0
1028,0
19068,0
13531,0
4884,0
11271,0
29670,0
13636,1
19166,1
18932,0
9681,0
3738,0
943,0
28434,0
8796,0
19198,0
21428,0
26942,0
28301,0
18310,0
20165,0
13688,0
25561,0
28908,0
21049,0
16809,0
15850,0
17880,0
21849,0
18627,0
24809,0
15390,0
12081,1
9629,0
22002,0
4372,0
9191,0
7381,0
9675,0
22036,0
21409,0
13631,0
6258,0
11157,1
1138,0
23897,1
22468,0
16491,0
18336,0
1806,0
24903,0
6734,0
23811,0
12515,0
25105,0
15470,1
20729,0
23460,1
13267,0
9239,0
24930,0
23016,0
26979,1
19109,0
4406,1
16320,0
29099,0
29154,1
26962,0
3727,0
1859,0
8226,0
7126,0
10740,0
9101,0
13621,0
7354,0
26392,0
3069,0
28045,0
19236,0
21347,1
15087,0
19831,0
29278,1
5738,0
29298,0
5081,0
6942,0
18008,0
11661,0
24008,0
5485,1
5433,0
6246,0
27935,0
15820,0
6641,0
19135,0
16563,0
15073,0
8672,0
2054,0
13931,0
10893,0
12489,0
26141,0
23400,0
25162,0
14158,0
27789,0
16728,0
19331,0
19463,0
1954,0
19155,0
25664,0
16138,0
26851,0
27710,0
11387,1
23768,0
3490,0
7361,0
27564,0
16463,0
4822,0
17060,0
2605,0
6747,0
10517,0
138,0
6411,0
2037,0
10607,0
16661,0
6090,0
3059,0
6950,0
10456,0
20688,1
26052,0
9812,0
14686,0
10057,0
21320,0
23313,0
1351,0
16894,0
25894,0
14520,0
26091,0
15727,0
4467,0
19019,1
5606,0
22305,0
20508,0
26539,0
16710,0
23365,0
27495,0
19581,0
17869,0
857,1
22907,0
29839,0
2291,0
24366,0
1795,0
2819,0
28398,0
1147,0
29971,0
27818,0
25788,0
1695,0
25513,0
5187,0
16359,0
29945,0
29508,0
17020,0
1207,0
10948,0
2426,1
8606,0
4859,0
12687,0
10772,1
410,0
22846,0
10092,0
26972,0
2105,0
19722,0
16774,0
24759,0
14166,0
15918,0
1729,0
28187,0
1192,0
7364,0
16980,0
22172,0
24659,0
11509,0
29680,0
1943,0
4420,0
17606,1
15059,0
25883,0
1662,0
20118,0
24325,0
26395,0
17895,0
6471,0
10474,0
12988,0
6171,0
15740,0
19265,0
11288,0
8718,0
12404,1
27377,0
23728,1
18097,0
13272,0
8572,0
16345,0
13366,0
5812,0
5277,0
8677,0
4755,0
4397,0
28893,0
11188,0
28809,0
26285,0
28545,0
12558,0
11550,0
28722,1
21877,0
22657,0
10367,0
10730,0
21269,0
9047,0
4571,0
1776,0
18745,0
20031,1
13782,0
13815,1
2929,0
26085,0
11014,0
15489,0
8234,0
2187,0
9788,0
6493,0
24443,0
14940,0
22796,0
13351,0
27634,0
2432,0
286,0
23948,0
16307,0
602,0
10868,0
15256,0
21488,0
14761,0
22611,0
3221,0
24229,0
18017,0
4847,1
27197,0
9166,0
6309,1
18985,0
21810,0
28256,0
17707,0
18500,0
28588,0
27406,0
23918,0
4631,1
13144,1
8657,0
5178,0
13680,0
23545,0
22350,0
22761,0
14777,0
11538,0
17751,1
5685,0
16000,0
28363,0
17342,0
11731,0
4608,0
16859,0
10347,0
26867,1
1711,0
23243,0
17779,0
18803,0
19960,0
5113,0
12012,0
12382,0
22803,0
28837,0
22252,1
2633,0
2673,0
9811,0
12022,1
1801,0
21142,0
836,0
8589,0
7554,0
2382,0
20648,0
12899,0
24495,0
27016,0
3237,0
1629,0
4829,0
13597,0
3052,0
17329,0
24234,0
25275,0
21381,1
23772,0
10220,0
9207,0
12614,0
15720,0
4087,0
5125,0
21223,0
11390,0
22033,0
10102,0
29348,0
3009,0
5962,0
17860,0
15051,0
12897,0
13167,0
5922,0
2284,0
1065,0
29992,0
15124,0
28596,0
24648,0
2148,0
15793,0
18088,0
3098,0
12455,1
7511,0
18145,0
11303,0
14427,0
28969,0
24798,0
18744,1
24953,1
7525,0
29766,0
2366,0
12839,0
6019,0
378,0
12942,0
10409,0
19704,0
20295,0
12867,0
29087,0
13698,0
4029,0
21305,0
21685,0
13956,0
13080,0
297,0
5170,0
4962,1
6772,0
15572,0
21657,0
19961,0
6139,0
22293,0
26292,0
29191,0
15291,0
9409,0
25803,0
25094,0
29496,0
27477,0
24779,0
28937,0
18111,0
8921,0
16930,0
9632,0
29190,0
6561,0
29667,0
22939,0
7392,0
13211,0
27629,0
25899,0
14814,0
10368,0
9303,0
21486,0
16361,0
212,0
22171,0
7723,0
29117,0
13488,0
7635,0
4027,0
27786,0
6787,0
26293,1
12948,1
18835,0
10275,0
29092,0
23541,0
26055,0
21899,0
25699,0
191,0
20277,0
24960,0
902,0
2248,0
26480,0
11871,0
22277,0
12585,0
10602,1
22054,0
19105,0
893,0
4475,0
93,1
7628,1
4333,0
19497,0
15755,0
4646,0
24040,0
8915,1
20904,0
5298,0
216,0
3723,0
25085,1
26750,0
9099,1
25795,0
7982,0
7120,0
1639,0
27093,0
11960,0
22191,0
3234,0
14546,0
18298,0
20196,0
22790,0
1534,0
28683,0
29970,0
19536,0
26588,0
3728,0
13386,0
5359,1
309,0
6290,0
4082,0
22077,0
17730,0
13876,0
12727,0
23914,0
19006,0
13172,0
27837,0
13460,0
25385,0
13200,0
11404,0
5507,0
27929,0
23263,0
25403,0
13492,0
11075,0
11111,0
19567,0
667,0
1951,0
10061,1
27046,0
28530,0
5787,1
24480,0
1821,0
11986,0
23347,0
21840,0
21088,0
25447,0
1637,0
28223,0
27100,0
16672,0
15865,0
19211,0
2075,0
8616,0
5234,0
27980,0
27048,0
22475,1
10718,0
27539,0
15455,0
21834,0
4226,0
18778,0
4451,0
525,0
13666,1
4834,1
6895,0
13114,1
977,0
25434,1
3365,0
28447,0
14785,0
15881,0
24286,0
20372,1
19546,0
5499,0
27631,0
22830,0
2085,0
3301,0
19008,0
3182,0
326,0
8790,0
6613,0
29472,0
6961,0
7772,0
21139,0
12561,0
26216,0
1657,0
26,0
12573,0
21780,0
20707,0
9272,0
28780,0
21027,0
24875,0
9307,0
1210,1
2310,0
9010,0
24452,0
4503,0
22414,0
11417,0
12031,0
28418,0
10362,0
16031,0
29553,0
15255,0
17976,1
24792,1
27211,0
22873,0
651,0
19127,0
4307,0
22329,0
15556,0
2032,0
9879,0
26344,0
4064,0
5293,0
2601,0
23291,0
22262,0
19870,0
26917,0
12075,0
7398,0
3416,1
139,0
21683,0
18371,0
27550,0
8570,0
7629,0
29327,0
21062,0
11047,0
9359,0
14154,0
16290,0
11907,0
1197,0
19268,0
7256,0
21857,0
9176,0
21311,1
19863,0
14866,0
4590,0
15968,0
28865,0
8966,0
18472,0
13862,0
11375,0
4933,0
16590,0
19507,0
20915,0
9721,0
9399,0
27739,0
26045,0
4836,0
90,0
7522,0
15751,0
161,1
19969,0
13420,0
18354,0
24852,1
23920,0
24618,0
3376,0
14435,0
6457,0
6869,0
20262,0
1157,0
29096,0
14102,0
28647,0
6055,0
29603,0
16080,0
15404,0
23437,0
4612,0
19752,0
17165,0
2176,0
15678,0
20894,0
7035,0
3756,1
2208,0
4383,0
25950,0
13321,0
26011,0
10534,0
29765,1
8497,0
28461,0
6012,0
2280,0
23633,0
20285,0
14532,0
19998,0
18032,0
28822,0
6964,0
7659,0
1526,0
2982,0
27029,0
18955,0
7440,0
12066,0
22505,0
19043,0
3142,1
29918,0
13487,0
4604,0
19945,0
7154,0
6577,0
14608,0
23276,0
20917,0
15317,0
4711,0
17660,0
14257,0
8479,1
5516,0
15848,0
12015,0
6549,0
17786,0
25374,0
11903,0
21133,0
24177,0
9730,0
24330,0
15513,1
24078,1
404,1
11399,0
9211,0
8553,0
8590,0
26998,0
20883,0
14318,0
22802,0
29660,0
18208,0
27272,1
24917,0
6267,0
21721,0
11194,0
24675,0
